3429.0;9331.89;*
344.84;9331.89;*
3530.0;9331.89;*
362.88;9331.89;*
369.75;9331.89;*
3965.2;9331.89;*
4070.0;9331.89;*
4101.0;9331.89;*
4210.0;9331.89;*
4328.0;9331.89;*
4568.0;9331.89;*
462.51;9331.89;*
470.34;9331.89;*
471.34;9331.89;*
478.25;9331.89;*
4853.0;9331.89;*
5000.0;9331.89;*
504.54;9331.89;*
5068.0;9331.89;*
509.24;9331.89;*
511.38;9331.89;*
5153.0;9331.89;*
5293.0;9331.89;*
542.04;9331.89;*
5515.0;9331.89;*
557.09;9331.89;*
5683.1;9331.89;*
5739.0;9331.89;*
581.54;9331.89;*
5850.0;9331.89;*
6641.5;9331.89;*
6938.0;9331.89;*
714.49;9331.89;*
7228.0;9331.89;*
7234.0;9331.89;*
7275.0;9331.89;*
7288.3;9331.89;*
7387.5;9331.89;*
747.32;9331.89;*
756.47;9331.89;*
7609.3;9331.89;*
7790.5;9331.89;*
800.97;9331.89;*
8135.0;9331.89;*
8246.5;9331.89;*
8332.0;9331.89;*
8359.7;9331.89;*
8502.0;9331.89;*
8551.0;9331.89;*
8609.0;9331.89;*
8831.3;9331.89;*
8895.0;9331.89;*
9079.0;9331.89;*
9200.7;9331.89;*
922.99;9331.89;*
9458.1;9331.89;*
9625.0;9331.89;*
9674.0;9331.89;*
9815.0;9331.89;*
9853.0;9331.89;*
997.67;9331.89;*
9996.0;9331.89;*
10306.0;9331.89;*
10460.0;9331.89;*
10467.0;9331.89;*
10553.0;9331.89;*
10680.0;9331.89;*
10763.0;9331.89;*
11014.0;9331.89;*
1124.17;9331.89;*
1145.79;9331.89;*
1153.37;9331.89;*
11571.0;9331.89;*
11684.0;9331.89;*
1184.14;9331.89;*
11919.5;9331.89;*
11959.0;9331.89;*
12061.3;9331.89;*
1243.64;9331.89;*
12931.0;9331.89;*
1328.37;9331.89;*
13394.4;9331.89;*
13487.0;9331.89;*
13674.5;9331.89;*
13713.8;9331.89;*
13919.8;9331.89;*
1399.81;9331.89;*
14116.9;9331.89;*
1412.01;9331.89;*
14149.2;9331.89;*
14381.1;9331.89;*
1527.04;9331.89;*
1532.37;9331.89;*
15606.0;9331.89;*
15615.0;9331.89;*
15880.5;9331.89;*
17295.0;9331.89;*
17313.4;9331.89;*
17334.0;9331.89;*
1738.13;9331.89;*
17746.0;9331.89;*
17810.9;9331.89;*
17874.0;9331.89;*
17876.4;9331.89;*
17880.0;9331.89;*
18046.0;9331.89;*
1816.45;9331.89;*
18384.0;9331.89;*
1862.43;9331.89;*
18857.0;9331.89;*
19112.3;9331.89;*
19480.0;9331.89;*
19750.3;9331.89;*
19797.0;9331.89;*
20254.0;9331.89;*
20411.0;9331.89;*
20439.0;9331.89;*
2072.48;9331.89;*
21530.8;9331.89;*
21719.0;9331.89;*
22017.0;9331.89;*
2237.74;9331.89;*
22509.4;9331.89;*
22802.5;9331.89;*
22850.0;9331.89;*
2327.74;9331.89;*
23392.0;9331.89;*
23612.5;9331.89;*
24075.2;9331.89;*
24181.1;9331.89;*
24388.4;9331.89;*
2498.17;9331.89;*
25020.0;9331.89;*
25480.7;9331.89;*
25586.0;9331.89;*
26325.0;9331.89;*
26330.2;9331.89;*
26651.0;9331.89;*
27131.0;9331.89;*
27611.5;9331.89;*
27611.6;9331.89;*
27807.3;9331.89;*
27879.2;9331.89;*
2809.64;9331.89;*
28124.0;9331.89;*
28958.8;9331.89;*
29439.0;9331.89;*
29717.0;9331.89;*
30210.0;9331.89;*
30701.0;9331.89;*
31446.0;9331.89;*
31459.0;9331.89;*
32099.5;9331.89;*
3248.32;9331.89;*
3288.56;9331.89;*
33320.8;9331.89;*
3339.31;9331.89;*
3462.89;9331.89;*
3473.95;9331.89;*
34792.9;9331.89;*
3486.94;9331.89;*
35022.6;9331.89;*
35063.0;9331.89;*
35258.8;9331.89;*
3566.43;9331.89;*
3581.29;9331.89;*
3613.12;9331.89;*
36329.5;9331.89;*
37121.0;9331.89;*
38321.0;9331.89;*
39092.0;9331.89;*
39666.6;9331.89;*
40019.8;9331.89;*
4025.13;9331.89;*
40377.0;9331.89;*
40673.0;9331.89;*
40990.0;9331.89;*
41074.5;9331.89;*
41529.1;9331.89;*
4319.73;9331.89;*
4341.45;9331.89;*
44242.8;9331.89;*
44274.5;9331.89;*
44364.0;9331.89;*
44397.9;9331.89;*
44519.7;9331.89;*
4463.84;9331.89;*
44996.8;9331.89;*
4505.81;9331.89;*
4546.18;9331.89;*
45600.0;9331.89;*
46069.0;9331.89;*
4626.53;9331.89;*
46742.9;9331.89;*
4690.76;9331.89;*
47710.6;9331.89;*
47757.0;9331.89;*
47987.8;9331.89;*
4959.57;9331.89;*
5082.48;9331.89;*
5101.24;9331.89;*
51874.5;9331.89;*
52952.5;9331.89;*
5368.19;9331.89;*
53696.9;9331.89;*
55683.0;9331.89;*
5591.65;9331.89;*
5843.94;9331.89;*
58489.3;9331.89;*
5856.09;9331.89;*
5951.67;9331.89;*
59953.0;9331.89;*
6190.85;9331.89;*
6287.22;9331.89;*
6399.86;9331.89;*
6400.06;9331.89;*
64025.0;9331.89;*
6531.24;9331.89;*
66444.0;9331.89;*
6668.39;9331.89;*
6730.86;9331.89;*
67696.1;9331.89;*
6775.69;9331.89;*
6803.35;9331.89;*
6885.75;9331.89;*
6908.28;9331.89;*
69364.0;9331.89;*
6972.92;9331.89;*
7005.78;9331.89;*
7026.77;9331.89;*
7068.54;9331.89;*
7102.71;9331.89;*
71248.7;9331.89;*
7133.53;9331.89;*
71713.0;9331.89;*
7223.49;9331.89;*
7251.57;9331.89;*
7252.52;9331.89;*
7309.06;9331.89;*
7316.51;9331.89;*
7334.69;9331.89;*
73421.0;9331.89;*
7368.97;9331.89;*
7374.13;9331.89;*
7414.87;9331.89;*
7426.85;9331.89;*
7444.93;9331.89;*
75249.0;9331.89;*
7526.87;9331.89;*
7629.84;9331.89;*
7749.29;9331.89;*
7789.15;9331.89;*
7874.59;9331.89;*
7954.28;9331.89;*
7978.01;9331.89;*
8004.44;9331.89;*
80387.9;9331.89;*
8057.07;9331.89;*
8101.52;9331.89;*
81143.6;9331.89;*
8186.02;9331.89;*
8193.78;9331.89;*
8224.87;9331.89;*
8224.91;9331.89;*
8258.63;9331.89;*
8282.57;9331.89;*
8348.52;9331.89;*
8387.34;9331.89;*
8399.02;9331.89;*
8454.11;9331.89;*
85017.0;9331.89;*
8529.32;9331.89;*
8569.18;9331.89;*
8666.33;9331.89;*
8717.65;9331.89;*
8814.33;9331.89;*
8879.13;9331.89;*
8883.35;9331.89;*
89565.1;9331.89;*
9043.28;9331.89;*
92101.3;9331.89;*
9225.21;9331.89;*
9243.99;9331.89;*
9331.89;9331.89;*
9387.45;9331.89;*
9458.33;9331.89;*
9500.91;9331.89;*
95312.0;9331.89;*
9535.31;9331.89;*
9592.05;9331.89;*
9648.51;9331.89;*
9711.54;9331.89;*
9736.16;9331.89;*
9764.17;9331.89;*
9837.53;9331.89;*
9935.79;9331.89;*
10118.76;9331.89;*
10123.03;9331.89;*
10131.47;9331.89;*
10173.55;9331.89;*
10208.25;9331.89;*
10236.17;9331.89;*
10328.86;9331.89;*
10402.92;9331.89;*
10419.05;9331.89;*
10490.85;9331.89;*
105046.0;9331.89;*
10628.17;9331.89;*
10741.63;9331.89;*
107671.3;9331.89;*
107763.3;9331.89;*
10844.26;9331.89;*
10979.03;9331.89;*
11224.87;9331.89;*
11249.91;9331.89;*
11295.81;9331.89;*
11318.09;9331.89;*
11382.36;9331.89;*
11395.61;9331.89;*
11455.08;9331.89;*
11456.47;9331.89;*
11478.65;9331.89;*
11609.27;9331.89;*
11684.58;9331.89;*
11708.18;9331.89;*
11826.74;9331.89;*
11830.53;9331.89;*
11844.17;9331.89;*
11920.76;9331.89;*
11972.44;9331.89;*
11984.76;9331.89;*
12016.25;9331.89;*
12076.68;9331.89;*
12096.18;9331.89;*
12102.17;9331.89;*
12106.95;9331.89;*
12115.42;9331.89;*
12203.86;9331.89;*
12248.71;9331.89;*
12257.43;9331.89;*
12347.48;9331.89;*
12355.43;9331.89;*
12457.73;9331.89;*
12663.56;9331.89;*
12674.88;9331.89;*
12685.58;9331.89;*
12738.44;9331.89;*
12752.17;9331.89;*
12786.14;9331.89;*
12792.68;9331.89;*
12827.36;9331.89;*
12864.67;9331.89;*
12995.38;9331.89;*
13061.07;9331.89;*
13076.49;9331.89;*
13148.29;9331.89;*
13222.26;9331.89;*
13453.42;9331.89;*
13498.95;9331.89;*
13571.43;9331.89;*
13597.04;9331.89;*
13616.88;9331.89;*
13638.75;9331.89;*
13762.46;9331.89;*
13771.39;9331.89;*
13843.71;9331.89;*
13890.85;9331.89;*
13904.98;9331.89;*
13958.78;9331.89;*
13992.21;9331.89;*
14096.98;9331.89;*
14104.58;9331.89;*
14120.05;9331.89;*
14168.06;9331.89;*
142679.6;9331.89;*
14316.28;9331.89;*
14357.15;9331.89;*
14376.33;9331.89;*
14399.99;9331.89;*
14488.57;9331.89;*
14524.13;9331.89;*
14605.42;9331.89;*
14620.21;9331.89;*
146500.7;9331.89;*
14713.46;9331.89;*
14740.04;9331.89;*
14787.57;9331.89;*
14821.01;9331.89;*
15079.61;9331.89;*
15209.43;9331.89;*
15216.78;9331.89;*
152767.5;9331.89;*
15389.64;9331.89;*
15394.26;9331.89;*
15413.81;9331.89;*
15460.88;9331.89;*
15621.17;9331.89;*
15750.43;9331.89;*
15796.87;9331.89;*
15906.71;9331.89;*
15916.28;9331.89;*
15966.51;9331.89;*
16036.01;9331.89;*
16095.59;9331.89;*
16127.73;9331.89;*
16154.85;9331.89;*
16267.67;9331.89;*
16286.02;9331.89;*
16334.49;9331.89;*
16414.59;9331.89;*
16491.38;9331.89;*
16545.79;9331.89;*
16547.06;9331.89;*
16617.68;9331.89;*
16704.63;9331.89;*
16718.28;9331.89;*
16722.83;9331.89;*
16773.45;9331.89;*
16799.49;9331.89;*
168199.5;9331.89;*
16870.38;9331.89;*
171760.0;9331.89;*
17192.39;9331.89;*
17231.51;9331.89;*
17318.42;9331.89;*
17330.76;9331.89;*
17333.25;9331.89;*
17336.95;9331.89;*
17363.89;9331.89;*
17493.55;9331.89;*
17497.71;9331.89;*
175733.7;9331.89;*
176064.6;9331.89;*
17672.83;9331.89;*
17700.78;9331.89;*
17766.65;9331.89;*
17794.68;9331.89;*
17936.09;9331.89;*
18303.37;9331.89;*
18486.04;9331.89;*
18592.47;9331.89;*
18597.63;9331.89;*
18619.08;9331.89;*
18647.55;9331.89;*
18667.31;9331.89;*
18707.43;9331.89;*
18711.86;9331.89;*
188459.9;9331.89;*
18886.93;9331.89;*
18954.63;9331.89;*
19006.39;9331.89;*
19065.64;9331.89;*
19090.49;9331.89;*
19108.68;9331.89;*
19223.75;9331.89;*
19243.18;9331.89;*
19290.07;9331.89;*
193199.4;9331.89;*
19470.99;9331.89;*
19530.47;9331.89;*
19538.98;9331.89;*
19585.31;9331.89;*
19648.74;9331.89;*
19663.64;9331.89;*
19693.26;9331.89;*
19943.12;9331.89;*
19962.77;9331.89;*
20088.58;9331.89;*
20202.69;9331.89;*
20330.89;9331.89;*
203526.4;9331.89;*
20366.05;9331.89;*
20544.33;9331.89;*
20644.44;9331.89;*
20701.66;9331.89;*
20730.67;9331.89;*
20873.72;9331.89;*
210178.6;9331.89;*
21044.57;9331.89;*
21066.61;9331.89;*
21108.44;9331.89;*
211560.0;9331.89;*
21433.38;9331.89;*
21437.85;9331.89;*
21654.05;9331.89;*
21670.05;9331.89;*
21757.73;9331.89;*
21971.52;9331.89;*
22041.19;9331.89;*
22092.66;9331.89;*
22109.48;9331.89;*
22111.96;9331.89;*
22221.77;9331.89;*
22329.11;9331.89;*
22360.96;9331.89;*
22458.21;9331.89;*
22556.82;9331.89;*
22604.06;9331.89;*
22676.06;9331.89;*
22691.62;9331.89;*
22765.41;9331.89;*
22780.14;9331.89;*
22824.14;9331.89;*
23063.39;9331.89;*
23099.27;9331.89;*
23253.29;9331.89;*
23635.88;9331.89;*
23751.91;9331.89;*
23785.86;9331.89;*
23888.19;9331.89;*
23953.04;9331.89;*
23983.45;9331.89;*
24024.68;9331.89;*
24122.18;9331.89;*
24128.19;9331.89;*
24158.36;9331.89;*
24212.59;9331.89;*
24237.09;9331.89;*
24255.66;9331.89;*
24581.03;9331.89;*
24615.21;9331.89;*
25087.47;9331.89;*
25123.79;9331.89;*
25182.46;9331.89;*
25351.97;9331.89;*
25372.32;9331.89;*
25560.96;9331.89;*
25577.71;9331.89;*
25687.98;9331.89;*
25773.36;9331.89;*
25773.58;9331.89;*
25779.18;9331.89;*
25972.58;9331.89;*
26451.85;9331.89;*
26685.16;9331.89;*
26754.84;9331.89;*
26934.77;9331.89;*
27187.04;9331.89;*
27329.87;9331.89;*
27365.07;9331.89;*
27504.45;9331.89;*
27534.52;9331.89;*
27554.21;9331.89;*
27633.89;9331.89;*
27744.83;9331.89;*
27955.47;9331.89;*
27973.87;9331.89;*
28133.65;9331.89;*
28360.45;9331.89;*
28373.74;9331.89;*
28399.34;9331.89;*
29084.12;9331.89;*
29162.09;9331.89;*
29281.55;9331.89;*
29345.51;9331.89;*
29412.26;9331.89;*
29478.19;9331.89;*
29523.22;9331.89;*
29658.63;9331.89;*
29677.75;9331.89;*
29702.99;9331.89;*
29843.01;9331.89;*
29872.19;9331.89;*
30082.76;9331.89;*
30132.61;9331.89;*
30297.19;9331.89;*
30423.02;9331.89;*
30442.57;9331.89;*
30478.78;9331.89;*
30487.62;9331.89;*
30721.15;9331.89;*
30833.42;9331.89;*
30847.35;9331.89;*
31033.99;9331.89;*
31119.24;9331.89;*
31218.86;9331.89;*
31219.44;9331.89;*
31275.49;9331.89;*
31396.17;9331.89;*
31559.14;9331.89;*
31647.04;9331.89;*
31946.91;9331.89;*
31958.39;9331.89;*
31969.65;9331.89;*
32357.48;9331.89;*
32377.33;9331.89;*
32407.73;9331.89;*
32617.23;9331.89;*
32716.72;9331.89;*
33036.79;9331.89;*
33190.69;9331.89;*
33441.43;9331.89;*
33461.58;9331.89;*
334889.0;9331.89;*
33520.51;9331.89;*
33547.54;9331.89;*
33601.88;9331.89;*
33778.67;9331.89;*
33789.29;9331.89;*
33923.86;9331.89;*
339642.0;9331.89;*
34113.31;9331.89;*
34262.93;9331.89;*
34314.43;9331.89;*
34458.85;9331.89;*
34749.89;9331.89;*
35098.29;9331.89;*
35134.23;9331.89;*
35247.57;9331.89;*
35295.88;9331.89;*
35411.34;9331.89;*
35461.22;9331.89;*
35542.91;9331.89;*
35646.29;9331.89;*
35681.83;9331.89;*
35780.33;9331.89;*
35876.11;9331.89;*
36172.65;9331.89;*
36285.84;9331.89;*
36448.28;9331.89;*
37090.67;9331.89;*
37204.25;9331.89;*
37238.94;9331.89;*
37464.61;9331.89;*
37605.64;9331.89;*
37621.43;9331.89;*
37630.13;9331.89;*
38036.04;9331.89;*
38056.61;9331.89;*
38345.21;9331.89;*
38508.61;9331.89;*
38534.24;9331.89;*
38643.23;9331.89;*
38740.97;9331.89;*
38754.45;9331.89;*
38786.14;9331.89;*
39170.72;9331.89;*
39258.34;9331.89;*
39663.58;9331.89;*
39923.01;9331.89;*
39945.58;9331.89;*
40096.34;9331.89;*
40559.39;9331.89;*
40587.08;9331.89;*
40853.12;9331.89;*
41499.83;9331.89;*
41638.48;9331.89;*
41681.35;9331.89;*
41688.68;9331.89;*
418328.4;9331.89;*
42598.09;9331.89;*
43025.39;9331.89;*
43060.65;9331.89;*
43347.03;9331.89;*
43711.39;9331.89;*
43742.45;9331.89;*
43789.81;9331.89;*
44193.16;9331.89;*
44493.42;9331.89;*
45559.92;9331.89;*
45747.01;9331.89;*
45940.41;9331.89;*
46029.94;9331.89;*
46657.37;9331.89;*
46992.52;9331.89;*
47086.47;9331.89;*
47121.68;9331.89;*
47667.79;9331.89;*
48003.38;9331.89;*
48301.36;9331.89;*
48479.68;9331.89;*
487650.5;9331.89;*
48934.85;9331.89;*
49416.29;9331.89;*
50200.64;9331.89;*
51356.49;9331.89;*
52017.37;9331.89;*
52596.61;9331.89;*
52870.72;9331.89;*
53890.84;9331.89;*
54076.28;9331.89;*
54631.35;9331.89;*
54709.97;9331.89;*
55325.35;9331.89;*
55629.45;9331.89;*
556890.7;9331.89;*
56207.35;9331.89;*
57156.98;9331.89;*
57180.53;9331.89;*
57596.92;9331.89;*
58072.01;9331.89;*
58177.98;9331.89;*
58843.18;9331.89;*
60598.39;9331.89;*
60741.08;9331.89;*
60799.99;9331.89;*
61269.94;9331.89;*
62531.81;9331.89;*
62539.09;9331.89;*
63586.28;9331.89;*
63665.38;9331.89;*
63690.27;9331.89;*
64816.81;9331.89;*
65495.04;9331.89;*
65803.64;9331.89;*
65994.35;9331.89;*
66266.26;9331.89;*
67009.48;9331.89;*
67552.64;9331.89;*
68947.36;9331.89;*
69513.84;9331.89;*
70494.08;9331.89;*
70896.64;9331.89;*
71728.72;9331.89;*
72087.26;9331.89;*
72177.84;9331.89;*
72699.56;9331.89;*
73900.54;9331.89;*
76178.15;9331.89;*
76725.67;9331.89;*
76822.35;9331.89;*
78234.46;9331.89;*
79999.88;9331.89;*
83797.91;9331.89;*
84657.61;9331.89;*
85389.78;9331.89;*
85577.66;9331.89;*
85977.39;9331.89;*
89836.38;9331.89;*
93421.52;9331.89;*
94723.27;9331.89;*
96393.11;9331.89;*
96831.89;9331.89;*
97078.19;9331.89;*
97574.22;9331.89;*
98921.11;9331.89;*
99171.77;9331.89;*
100449.34;9331.89;*
103944.38;9331.89;*
105379.34;9331.89;*
109972.07;9331.89;*
112100.33;9331.89;*
116797.51;9331.89;*
116827.59;9331.89;*
116910.09;9331.89;*
117659.95;9331.89;*
118271.29;9331.89;*
119046.26;9331.89;*
119826.95;9331.89;*
131612.31;9331.89;*
134311.65;9331.89;*
134441.91;9331.89;*
135107.49;9331.89;*
136664.04;9331.89;*
138008.28;9331.89;*
150756.14;9331.89;*
161043.34;9331.89;*
163424.17;9331.89;*
172513.83;9331.89;*
172911.52;9331.89;*
174297.89;9331.89;*
175242.01;9331.89;*
182859.97;9331.89;*
188334.63;9331.89;*
193404.25;9331.89;*
194530.44;9331.89;*
216012.73;9331.89;*
216140.96;9331.89;*
218422.35;9331.89;*
227311.04;9331.89;*
245446.36;9331.89;*
263073.27;9331.89;*
279998.94;9331.89;*
286555.47;9331.89;*
287421.48;9331.89;*
297378.91;9331.89;*
322825.85;9331.89;*
325538.83;9331.89;*
354081.04;9331.89;*
431429.69;9331.89;*
433581.27;9331.89;*
490419.62;9331.89;*
570129.82;9331.89;*
642920.64;9331.89;*
