1012.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1013.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1015.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1018.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1019.58;[0.0, 10000.0[;[0.0, 25000.0[;*
1020.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1021.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1023.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1025.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1026.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1027.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1027.25;[0.0, 10000.0[;[0.0, 25000.0[;*
1028.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1030.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1031.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1033.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1033.12;[0.0, 10000.0[;[0.0, 25000.0[;*
1034.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1035.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1040.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1040.85;[0.0, 10000.0[;[0.0, 25000.0[;*
1042.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1049.95;[0.0, 10000.0[;[0.0, 25000.0[;*
1050.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1050.79;[0.0, 10000.0[;[0.0, 25000.0[;*
1052.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1053.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1053.15;[0.0, 10000.0[;[0.0, 25000.0[;*
1054.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1054.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1055.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1056.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1061.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1061.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1061.6;[0.0, 10000.0[;[0.0, 25000.0[;*
1062.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1062.12;[0.0, 10000.0[;[0.0, 25000.0[;*
1063.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1066.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1066.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1068.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1069.68;[0.0, 10000.0[;[0.0, 25000.0[;*
1073.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1077.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1077.2;[0.0, 10000.0[;[0.0, 25000.0[;*
1078.82;[0.0, 10000.0[;[0.0, 25000.0[;*
1080.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1081.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1084.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1085.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1086.33;[0.0, 10000.0[;[0.0, 25000.0[;*
1087.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1089.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1090.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1092.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1093.53;[0.0, 10000.0[;[0.0, 25000.0[;*
1095.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1097.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1098.7;[0.0, 10000.0[;[0.0, 25000.0[;*
1099.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1100.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1102.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1102.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1104.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1107.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1107.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1108.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1108.8;[0.0, 10000.0[;[0.0, 25000.0[;*
1110.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1111.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1111.18;[0.0, 10000.0[;[0.0, 25000.0[;*
1112.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1112.12;[0.0, 10000.0[;[0.0, 25000.0[;*
1115.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1117.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1118.22;[0.0, 10000.0[;[0.0, 25000.0[;*
1120.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1121.11;[0.0, 10000.0[;[0.0, 25000.0[;*
1122.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1124.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1127.12;[0.0, 10000.0[;[0.0, 25000.0[;*
1128.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1129.78;[0.0, 10000.0[;[0.0, 25000.0[;*
1130.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1131.05;[0.0, 10000.0[;[0.0, 25000.0[;*
1131.5;[0.0, 10000.0[;[0.0, 25000.0[;*
1131.68;[0.0, 10000.0[;[0.0, 25000.0[;*
1133.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1134.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1135.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1140.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1141.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1142.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1142.14;[0.0, 10000.0[;[0.0, 25000.0[;*
1142.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1143.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1144.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1145.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1148.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1150.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1150.24;[0.0, 10000.0[;[0.0, 25000.0[;*
1152.09;[0.0, 10000.0[;[0.0, 25000.0[;*
1154.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1155.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1155.75;[0.0, 10000.0[;[0.0, 25000.0[;*
1156.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1157.02;[0.0, 10000.0[;[0.0, 25000.0[;*
1158.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1158.25;[0.0, 10000.0[;[0.0, 25000.0[;*
1159.0;[0.0, 10000.0[;[0.0, 25000.0[;*
1160.0;[0.0, 10000.0[;[0.0, 25000.0[;*
