371899.6;]0.0, 969642];*
37290.91;]0.0, 969642];*
37393.49;]0.0, 969642];*
37459.14;]0.0, 969642];*
37468.86;]0.0, 969642];*
37934.25;]0.0, 969642];*
38054.23;]0.0, 969642];*
38169.29;]0.0, 969642];*
38498.11;]0.0, 969642];*
38525.73;]0.0, 969642];*
38766.04;]0.0, 969642];*
38976.43;]0.0, 969642];*
39140.67;]0.0, 969642];*
39187.62;]0.0, 969642];*
39395.88;]0.0, 969642];*
39427.33;]0.0, 969642];*
39485.42;]0.0, 969642];*
39556.72;]0.0, 969642];*
39643.71;]0.0, 969642];*
39883.83;]0.0, 969642];*
39932.57;]0.0, 969642];*
40447.44;]0.0, 969642];*
40705.13;]0.0, 969642];*
40848.76;]0.0, 969642];*
40918.72;]0.0, 969642];*
41177.99;]0.0, 969642];*
41348.79;]0.0, 969642];*
41423.02;]0.0, 969642];*
41486.29;]0.0, 969642];*
41564.61;]0.0, 969642];*
41611.22;]0.0, 969642];*
42158.61;]0.0, 969642];*
42294.65;]0.0, 969642];*
42313.12;]0.0, 969642];*
42346.28;]0.0, 969642];*
42669.43;]0.0, 969642];*
42711.34;]0.0, 969642];*
42725.21;]0.0, 969642];*
42829.88;]0.0, 969642];*
43195.84;]0.0, 969642];*
433417.0;]0.0, 969642];*
43356.94;]0.0, 969642];*
43470.33;]0.0, 969642];*
43865.97;]0.0, 969642];*
44077.03;]0.0, 969642];*
44326.29;]0.0, 969642];*
44558.48;]0.0, 969642];*
44648.09;]0.0, 969642];*
44719.39;]0.0, 969642];*
44767.51;]0.0, 969642];*
44773.39;]0.0, 969642];*
44879.31;]0.0, 969642];*
45201.08;]0.0, 969642];*
45213.23;]0.0, 969642];*
45941.16;]0.0, 969642];*
46058.63;]0.0, 969642];*
46058.68;]0.0, 969642];*
46390.58;]0.0, 969642];*
46722.57;]0.0, 969642];*
46754.45;]0.0, 969642];*
46838.58;]0.0, 969642];*
47109.89;]0.0, 969642];*
47160.65;]0.0, 969642];*
47475.39;]0.0, 969642];*
47575.48;]0.0, 969642];*
47613.01;]0.0, 969642];*
47850.38;]0.0, 969642];*
48501.14;]0.0, 969642];*
49189.83;]0.0, 969642];*
49618.42;]0.0, 969642];*
49732.37;]0.0, 969642];*
49861.58;]0.0, 969642];*
50290.29;]0.0, 969642];*
50329.64;]0.0, 969642];*
50625.38;]0.0, 969642];*
50751.68;]0.0, 969642];*
50862.34;]0.0, 969642];*
51898.61;]0.0, 969642];*
53100.34;]0.0, 969642];*
53322.36;]0.0, 969642];*
53679.68;]0.0, 969642];*
54408.72;]0.0, 969642];*
55644.52;]0.0, 969642];*
55917.94;]0.0, 969642];*
56512.84;]0.0, 969642];*
565692.4;]0.0, 969642];*
57075.24;]0.0, 969642];*
57228.35;]0.0, 969642];*
58581.35;]0.0, 969642];*
59748.41;]0.0, 969642];*
60009.45;]0.0, 969642];*
60336.47;]0.0, 969642];*
60757.79;]0.0, 969642];*
61056.98;]0.0, 969642];*
61475.35;]0.0, 969642];*
61696.92;]0.0, 969642];*
61701.97;]0.0, 969642];*
61919.18;]0.0, 969642];*
62959.92;]0.0, 969642];*
63093.01;]0.0, 969642];*
63518.39;]0.0, 969642];*
64327.98;]0.0, 969642];*
65636.28;]0.0, 969642];*
65883.94;]0.0, 969642];*
66761.35;]0.0, 969642];*
67203.99;]0.0, 969642];*
67243.04;]0.0, 969642];*
67340.27;]0.0, 969642];*
70528.53;]0.0, 969642];*
715271.5;]0.0, 969642];*
72118.85;]0.0, 969642];*
72781.81;]0.0, 969642];*
72881.49;]0.0, 969642];*
75769.43;]0.0, 969642];*
78129.09;]0.0, 969642];*
78136.35;]0.0, 969642];*
80117.84;]0.0, 969642];*
80174.54;]0.0, 969642];*
82337.26;]0.0, 969642];*
84992.45;]0.0, 969642];*
86556.64;]0.0, 969642];*
87515.39;]0.0, 969642];*
88307.61;]0.0, 969642];*
89230.54;]0.0, 969642];*
89833.99;]0.0, 969642];*
90755.67;]0.0, 969642];*
91232.81;]0.0, 969642];*
91830.46;]0.0, 969642];*
92026.08;]0.0, 969642];*
92865.38;]0.0, 969642];*
93105.66;]0.0, 969642];*
94815.84;]0.0, 969642];*
969641.7;]0.0, 969642];*
99067.52;]0.0, 969642];*
99529.91;]0.0, 969642];*
102191.15;]0.0, 969642];*
102887.26;]0.0, 969642];*
104301.01;]0.0, 969642];*
104427.11;]0.0, 969642];*
106847.24;]0.0, 969642];*
107439.77;]0.0, 969642];*
108274.64;]0.0, 969642];*
109382.19;]0.0, 969642];*
109749.34;]0.0, 969642];*
111971.35;]0.0, 969642];*
113392.07;]0.0, 969642];*
113661.08;]0.0, 969642];*
114670.88;]0.0, 969642];*
116988.61;]0.0, 969642];*
118452.37;]0.0, 969642];*
118759.64;]0.0, 969642];*
120807.81;]0.0, 969642];*
123349.22;]0.0, 969642];*
124279.38;]0.0, 969642];*
126195.29;]0.0, 969642];*
127424.26;]0.0, 969642];*
127991.89;]0.0, 969642];*
130754.36;]0.0, 969642];*
132148.28;]0.0, 969642];*
135136.38;]0.0, 969642];*
140456.72;]0.0, 969642];*
141066.91;]0.0, 969642];*
141284.64;]0.0, 969642];*
142767.56;]0.0, 969642];*
142973.59;]0.0, 969642];*
143174.78;]0.0, 969642];*
144427.27;]0.0, 969642];*
146217.49;]0.0, 969642];*
146822.35;]0.0, 969642];*
150043.65;]0.0, 969642];*
151201.11;]0.0, 969642];*
161346.48;]0.0, 969642];*
163748.14;]0.0, 969642];*
167802.34;]0.0, 969642];*
173519.95;]0.0, 969642];*
174643.51;]0.0, 969642];*
182660.33;]0.0, 969642];*
189505.52;]0.0, 969642];*
196565.28;]0.0, 969642];*
197172.31;]0.0, 969642];*
198054.09;]0.0, 969642];*
204444.17;]0.0, 969642];*
207044.04;]0.0, 969642];*
226798.89;]0.0, 969642];*
237491.34;]0.0, 969642];*
242933.01;]0.0, 969642];*
261462.97;]0.0, 969642];*
266800.95;]0.0, 969642];*
294812.44;]0.0, 969642];*
299362.25;]0.0, 969642];*
323029.04;]0.0, 969642];*
324803.63;]0.0, 969642];*
325508.96;]0.0, 969642];*
327652.91;]0.0, 969642];*
328657.83;]0.0, 969642];*
343717.36;]0.0, 969642];*
365597.27;]0.0, 969642];*
366582.35;]0.0, 969642];*
374450.83;]0.0, 969642];*
394159.85;]0.0, 969642];*
429900.73;]0.0, 969642];*
447137.48;]0.0, 969642];*
451617.04;]0.0, 969642];*
457574.94;]0.0, 969642];*
571418.47;]0.0, 969642];*
652329.27;]0.0, 969642];*
700068.62;]0.0, 969642];*
770117.69;]0.0, 969642];*
778087.82;]0.0, 969642];*
870630.64;]0.0, 969642];*
